ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,2.86,3.36,4.93,4.71,3.29,3.07,PRE
SVM,5.86,3.5,3.93,4.0,4.14,3.43,3.14,PRE
ABC,2.71,3.5,3.93,3.36,5.0,5.36,4.14,PRE
MLP,6.36,3.29,3.43,3.29,3.14,3.64,4.86,PRE
RF,4.79,4.07,3.57,2.21,4.29,4.14,4.93,PRE
DTREE,4.93,3.86,2.5,2.86,5.21,3.71,4.93,PRE
SGD,5.57,3.5,3.86,2.36,3.57,3.36,5.79,PRE
KNN,3.5,4.07,2.43,3.71,4.07,4.29,5.93,PRE
avarage,4.94,3.58,3.38,3.34,4.27,3.9,4.6,PRE
std,1.25,0.41,0.6,0.89,0.7,0.69,1.08,PRE
