ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.07,3.36,2.5,5.0,5.14,3.79,3.14,F1
SVM,5.07,3.71,3.21,4.0,4.29,3.5,4.21,F1
ABC,2.36,3.79,3.79,3.14,5.57,5.07,4.29,F1
RF,4.21,4.36,3.14,2.21,4.43,4.86,4.79,F1
SGD,4.57,3.29,3.5,3.0,4.57,3.5,5.57,F1
KNN,3.64,4.14,1.93,4.0,4.57,4.0,5.71,F1
MLP,6.29,3.07,2.5,3.07,3.43,3.5,6.14,F1
DTREE,4.14,3.64,2.21,2.64,5.14,3.86,6.36,F1
avarage,4.42,3.67,2.85,3.38,4.64,4.01,5.03,F1
std,1.15,0.43,0.66,0.89,0.66,0.62,1.11,F1
