ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,3.0,3.64,3.93,3.71,4.07,3.0,GEO
ABC,2.64,3.93,4.93,4.07,4.07,4.21,4.14,GEO
SVM,5.86,2.57,3.79,3.79,3.79,3.57,4.64,GEO
KNN,4.79,3.36,4.14,2.93,4.14,3.5,5.14,GEO
SGD,5.86,3.21,2.71,3.64,3.86,3.5,5.21,GEO
DTREE,4.5,3.79,3.5,2.71,4.43,3.71,5.36,GEO
RF,5.29,3.36,2.86,4.14,2.86,3.86,5.64,GEO
MLP,6.57,2.21,3.0,2.79,4.0,3.14,6.29,GEO
avarage,5.27,3.18,3.57,3.5,3.86,3.7,4.93,GEO
std,1.31,0.58,0.74,0.6,0.46,0.35,1.01,GEO
