ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,2.79,3.0,4.5,4.79,3.0,3.36,GEO
SVM,6.29,3.5,3.71,3.36,4.36,2.93,3.86,GEO
RF,5.14,4.07,3.0,3.14,3.57,4.0,5.07,GEO
SGD,6.0,3.43,4.0,2.43,3.86,3.14,5.14,GEO
DTREE,4.64,3.93,2.29,3.43,4.71,3.64,5.36,GEO
ABC,2.5,3.14,3.71,3.0,4.79,5.29,5.57,GEO
KNN,4.64,3.43,2.29,3.43,4.14,4.14,5.93,GEO
MLP,6.36,3.21,2.64,3.79,2.93,3.07,6.0,GEO
avarage,5.27,3.44,3.08,3.38,4.14,3.65,5.04,GEO
std,1.36,0.42,0.67,0.6,0.66,0.81,0.95,GEO
