ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,3.0,3.5,4.79,4.64,3.57,2.71,PRE
SVM,5.93,3.5,3.93,4.0,4.14,3.43,3.07,PRE
RF,4.86,4.29,3.79,2.43,4.21,4.21,4.21,PRE
ABC,2.71,3.5,3.93,3.29,4.79,5.5,4.29,PRE
KNN,3.64,4.29,2.57,3.86,4.36,4.71,4.57,PRE
MLP,6.29,3.36,3.43,3.29,3.14,3.79,4.71,PRE
DTREE,4.79,3.71,2.64,3.0,5.0,4.0,4.86,PRE
SGD,5.57,3.71,4.0,2.36,3.86,3.5,5.0,PRE
avarage,4.95,3.67,3.47,3.38,4.27,4.09,4.18,PRE
std,1.23,0.44,0.57,0.82,0.59,0.71,0.84,PRE
