ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,3.0,3.5,4.93,4.79,3.57,2.43,PRE
SVM,5.79,3.5,3.93,4.0,4.14,3.43,3.21,PRE
ABC,2.79,3.43,4.0,3.43,4.86,5.5,4.0,PRE
SGD,5.57,3.86,4.29,2.36,4.0,3.64,4.29,PRE
KNN,3.71,4.29,2.71,4.0,4.29,4.57,4.43,PRE
MLP,6.21,3.29,3.43,3.43,3.14,3.64,4.86,PRE
RF,4.64,3.93,3.5,2.14,4.21,3.93,5.64,PRE
DTREE,4.64,3.57,2.5,2.86,5.0,3.71,5.71,PRE
avarage,4.89,3.61,3.48,3.39,4.3,4.0,4.32,PRE
std,1.18,0.4,0.62,0.93,0.6,0.7,1.13,PRE
