ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.21,3.36,2.5,5.0,5.0,3.79,3.14,F1
SVM,5.07,3.71,3.21,4.0,4.29,3.57,4.14,F1
RF,4.21,4.36,3.07,2.21,4.14,4.79,5.21,F1
SGD,4.57,3.36,3.5,3.29,4.71,3.36,5.21,F1
ABC,2.21,3.5,3.64,3.0,5.29,4.93,5.43,F1
MLP,6.21,3.07,2.5,3.21,3.57,3.43,6.0,F1
KNN,3.57,4.0,2.0,4.0,4.29,4.07,6.07,F1
DTREE,4.07,3.79,2.21,2.57,5.21,3.86,6.29,F1
avarage,4.39,3.64,2.83,3.41,4.56,3.97,5.19,F1
std,1.2,0.41,0.61,0.89,0.59,0.59,1.07,F1
