ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
ABC,1.93,3.93,4.93,3.79,4.93,3.71,4.79,REC
LRG,4.86,3.0,3.36,4.43,4.0,3.5,4.86,REC
SVM,5.0,3.0,2.86,4.64,3.57,3.86,5.07,REC
KNN,2.64,4.64,3.43,3.29,4.93,3.64,5.43,REC
SGD,4.21,3.14,2.43,4.07,4.36,4.36,5.43,REC
DTREE,4.07,3.71,3.14,2.29,4.79,4.07,5.93,REC
RF,4.43,3.57,2.36,3.71,3.57,4.07,6.29,REC
MLP,5.43,2.36,2.64,3.14,3.71,4.21,6.5,REC
avarage,4.07,3.42,3.14,3.67,4.23,3.93,5.54,REC
std,1.2,0.7,0.83,0.76,0.6,0.3,0.64,REC
