ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.86,3.14,3.64,4.93,4.79,3.71,1.93,PRE
SVM,5.79,3.5,3.86,4.07,4.14,3.43,3.21,PRE
SGD,5.71,4.0,4.43,2.5,4.0,3.64,3.71,PRE
MLP,6.36,3.29,3.43,3.29,3.14,3.64,4.86,PRE
ABC,2.57,3.14,3.71,3.36,4.93,5.36,4.93,PRE
RF,4.79,4.07,3.57,2.21,4.21,4.0,5.14,PRE
KNN,3.57,4.14,2.43,3.71,4.21,4.43,5.5,PRE
DTREE,4.36,3.5,2.43,2.71,4.71,3.86,6.43,PRE
avarage,4.88,3.6,3.44,3.35,4.27,4.01,4.46,PRE
std,1.31,0.42,0.69,0.89,0.57,0.62,1.43,PRE
