ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,4.5,5.21,3.5,4.21,4.14,3.29,3.14,SPE
LRG,6.57,2.86,3.21,4.21,4.64,3.07,3.43,SPE
SVM,6.21,3.71,3.86,3.5,4.21,2.93,3.57,SPE
ABC,3.71,2.57,4.07,3.64,4.14,5.57,4.29,SPE
MLP,6.93,3.29,3.93,2.79,2.71,3.64,4.71,SPE
RF,5.36,3.93,3.86,3.79,3.0,3.14,4.93,SPE
SGD,6.21,3.93,4.29,2.86,3.29,2.36,5.07,SPE
KNN,5.36,2.79,2.64,3.29,3.71,4.64,5.57,SPE
avarage,5.61,3.54,3.67,3.54,3.73,3.58,4.34,SPE
std,1.09,0.86,0.53,0.55,0.67,1.04,0.88,SPE
