ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
ABC,4.0,2.71,4.36,3.79,4.29,5.71,3.14,SPE
LRG,6.57,2.86,3.21,4.14,4.64,3.07,3.5,SPE
SVM,6.21,3.71,3.86,3.5,4.21,2.93,3.57,SPE
MLP,6.79,3.36,4.07,2.86,2.86,3.64,4.43,SPE
SGD,6.5,3.93,4.36,2.86,3.36,2.5,4.5,SPE
DTREE,4.21,5.07,3.21,4.07,3.64,3.14,4.64,SPE
KNN,5.57,2.93,2.64,3.29,3.71,4.79,5.07,SPE
RF,5.29,3.79,3.64,3.57,2.93,3.0,5.79,SPE
avarage,5.64,3.54,3.67,3.51,3.71,3.6,4.33,SPE
std,1.08,0.77,0.61,0.49,0.65,1.09,0.88,SPE
