ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.86,3.36,2.86,4.93,4.5,3.57,3.93,REC
ABC,2.14,3.43,3.71,3.14,5.64,5.21,4.71,REC
SVM,4.79,3.57,3.57,3.79,4.0,3.29,5.0,REC
SGD,4.43,3.5,4.0,2.86,4.5,3.71,5.0,REC
DTREE,4.14,3.86,2.43,3.07,5.57,3.86,5.07,REC
MLP,5.57,3.29,2.86,3.0,3.86,3.36,6.07,REC
KNN,3.07,4.43,1.93,3.79,4.57,4.0,6.21,REC
RF,3.29,3.79,3.36,2.21,4.5,4.29,6.57,REC
avarage,4.04,3.65,3.09,3.35,4.64,3.91,5.32,REC
std,1.12,0.37,0.7,0.81,0.65,0.62,0.89,REC
