ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,3.0,3.5,4.93,4.64,3.5,2.64,PRE
SVM,5.86,3.5,4.0,4.07,4.14,3.5,2.93,PRE
ABC,2.71,3.43,3.86,3.43,5.07,5.5,4.0,PRE
RF,4.86,4.21,3.79,2.29,4.36,4.29,4.21,PRE
SGD,5.71,3.86,4.14,2.5,4.0,3.5,4.29,PRE
DTREE,4.79,3.86,2.79,3.0,5.14,4.0,4.43,PRE
KNN,3.79,4.29,2.57,3.93,4.36,4.57,4.5,PRE
MLP,6.29,3.29,3.43,3.29,3.14,3.79,4.79,PRE
avarage,4.97,3.68,3.51,3.43,4.36,4.08,3.97,PRE
std,1.21,0.45,0.57,0.87,0.64,0.7,0.77,PRE
