ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.86,3.07,4.71,4.93,3.36,2.57,IBA
RF,5.43,4.36,3.14,3.5,3.5,4.36,3.71,IBA
SVM,6.5,3.5,3.86,3.36,4.57,2.5,3.71,IBA
ABC,3.0,3.0,4.0,3.0,5.14,5.29,4.57,IBA
SGD,5.71,3.71,4.29,2.43,3.86,3.36,4.64,IBA
DTREE,4.29,3.93,2.36,3.43,4.86,3.71,5.43,IBA
MLP,6.64,3.29,2.93,3.57,2.79,2.93,5.86,IBA
KNN,4.71,3.79,2.14,2.79,4.14,3.93,6.5,IBA
avarage,5.35,3.55,3.22,3.35,4.22,3.68,4.62,IBA
std,1.28,0.5,0.77,0.68,0.81,0.87,1.29,IBA
