ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.93,2.86,3.07,4.64,4.5,3.29,3.71,PRE
SVM,5.93,3.36,3.71,3.79,4.0,3.29,3.93,PRE
ABC,2.57,3.29,3.71,3.43,4.79,5.21,5.0,PRE
KNN,3.64,4.29,2.43,3.86,4.21,4.5,5.07,PRE
MLP,6.07,3.14,3.29,3.14,3.14,3.57,5.64,PRE
RF,4.79,4.0,3.5,2.0,4.0,3.93,5.79,PRE
SGD,5.43,3.71,4.0,2.21,3.43,3.36,5.86,PRE
DTREE,4.57,3.57,2.36,2.86,4.79,3.71,6.14,PRE
avarage,4.87,3.53,3.26,3.24,4.11,3.86,5.14,PRE
std,1.25,0.47,0.6,0.88,0.6,0.68,0.9,PRE
