ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,6.21,3.79,3.93,3.57,4.57,3.14,2.79,GEO
LRG,6.5,2.93,3.14,4.5,4.93,3.14,2.86,GEO
ABC,2.79,3.29,4.14,3.43,5.07,5.57,3.71,GEO
RF,5.07,4.14,3.36,3.29,3.86,4.43,3.86,GEO
SGD,6.0,3.86,4.29,2.57,4.29,3.14,3.86,GEO
KNN,4.93,3.71,2.64,3.64,4.43,4.43,4.21,GEO
DTREE,4.93,4.0,2.36,3.5,5.07,3.79,4.36,GEO
MLP,6.5,3.07,2.79,3.79,2.79,3.07,6.0,GEO
avarage,5.37,3.6,3.33,3.54,4.38,3.84,3.96,GEO
std,1.24,0.45,0.73,0.54,0.77,0.91,1.0,GEO
