ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.93,3.14,4.64,4.93,3.14,2.71,GEO
ABC,2.93,3.57,4.29,3.57,5.21,5.71,2.71,GEO
SVM,6.21,3.57,3.71,3.43,4.57,2.93,3.57,GEO
DTREE,4.86,4.29,2.64,3.43,4.79,3.79,4.21,GEO
RF,4.79,4.14,3.21,3.43,3.71,4.29,4.43,GEO
SGD,5.86,3.57,4.0,2.43,3.86,3.14,5.14,GEO
MLP,6.64,3.29,2.79,3.79,2.93,3.36,5.21,GEO
KNN,4.93,3.57,2.29,3.36,4.07,4.21,5.57,GEO
avarage,5.34,3.62,3.26,3.51,4.26,3.82,4.2,GEO
std,1.23,0.43,0.69,0.61,0.76,0.92,1.11,GEO
