ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,3.0,3.5,4.93,4.64,3.43,2.71,PRE
SVM,5.86,3.5,3.93,4.0,4.14,3.36,3.21,PRE
SGD,5.71,3.71,4.14,2.36,3.79,3.64,4.64,PRE
ABC,2.57,3.21,3.71,3.29,4.79,5.36,5.07,PRE
RF,4.71,3.93,3.57,2.21,4.21,4.0,5.36,PRE
MLP,6.36,3.14,3.29,3.14,3.0,3.64,5.43,PRE
KNN,3.5,4.21,2.43,3.71,4.21,4.43,5.5,PRE
DTREE,4.71,3.71,2.43,2.86,5.0,3.71,5.57,PRE
avarage,4.9,3.55,3.38,3.31,4.22,3.95,4.69,PRE
std,1.31,0.42,0.64,0.89,0.63,0.66,1.11,PRE
