ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.0,3.5,2.64,5.0,5.14,3.93,2.79,F1
SVM,5.07,3.71,3.21,4.0,4.29,3.57,4.14,F1
ABC,2.21,3.5,3.5,3.0,5.43,5.21,5.14,F1
RF,4.21,4.36,3.14,2.29,4.21,4.57,5.21,F1
SGD,4.64,3.29,3.79,3.14,4.57,3.36,5.21,F1
KNN,3.43,4.0,2.07,3.93,4.43,3.93,6.21,F1
MLP,6.14,3.07,2.5,3.21,3.43,3.36,6.29,F1
DTREE,4.07,3.71,2.21,2.57,5.07,3.86,6.5,F1
avarage,4.35,3.64,2.88,3.39,4.57,3.97,5.19,F1
std,1.18,0.4,0.62,0.88,0.64,0.64,1.24,F1
