ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,2.86,3.07,4.71,4.93,3.36,2.43,IBA
ABC,3.0,3.0,4.0,3.29,5.43,5.64,3.64,IBA
SVM,6.5,3.64,3.86,3.07,4.5,2.5,3.93,IBA
RF,5.36,4.14,3.07,3.36,3.43,4.43,4.21,IBA
DTREE,4.43,4.21,2.64,3.57,5.0,3.71,4.43,IBA
KNN,5.07,4.29,2.43,3.07,4.5,4.07,4.57,IBA
SGD,5.71,3.71,4.14,2.36,3.71,3.29,5.07,IBA
MLP,6.64,3.29,2.93,3.43,2.79,3.0,5.93,IBA
avarage,5.42,3.64,3.27,3.36,4.29,3.75,4.28,IBA
std,1.27,0.55,0.65,0.66,0.9,0.97,1.03,IBA
