ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,2.79,3.64,4.07,3.93,3.93,3.86,PRE
SVM,5.93,2.86,3.71,4.14,3.5,3.79,4.07,PRE
SGD,6.57,3.79,3.43,3.43,3.36,3.29,4.14,PRE
ABC,2.36,3.36,5.5,4.36,4.07,4.14,4.21,PRE
KNN,3.57,4.07,4.07,2.93,4.86,3.5,5.0,PRE
MLP,6.71,2.79,2.93,2.79,3.5,3.93,5.36,PRE
RF,5.0,3.57,2.71,3.93,3.71,3.64,5.43,PRE
DTREE,3.79,4.21,2.93,2.5,5.14,3.64,5.79,PRE
avarage,4.96,3.43,3.62,3.52,4.01,3.73,4.73,PRE
std,1.58,0.58,0.89,0.71,0.66,0.27,0.74,PRE
