ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.07,3.36,2.5,4.93,5.0,3.79,3.36,F1
SVM,5.07,3.71,3.21,4.0,4.29,3.57,4.14,F1
ABC,2.36,3.57,3.64,3.0,5.43,4.93,5.07,F1
SGD,4.57,3.43,3.64,3.0,4.71,3.36,5.29,F1
MLP,6.29,3.14,2.64,3.36,3.57,3.5,5.5,F1
RF,4.07,4.29,3.07,2.14,4.21,4.5,5.71,F1
DTREE,4.29,3.79,2.36,2.64,5.36,3.79,5.79,F1
KNN,3.57,4.14,1.93,3.93,4.43,3.93,6.07,F1
avarage,4.41,3.68,2.88,3.38,4.62,3.92,5.12,F1
std,1.16,0.39,0.62,0.88,0.63,0.54,0.92,F1
