ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.785714285714286,3.0,3.5,4.928571428571429,4.785714285714286,3.4285714285714284,2.5714285714285716,PRE
SVM,5.785714285714286,3.5,3.857142857142857,4.0,4.142857142857143,3.4285714285714284,3.2857142857142856,PRE
SGD,5.571428571428571,3.857142857142857,4.142857142857143,2.5,3.857142857142857,3.642857142857143,4.428571428571429,PRE
QDA,3.857142857142857,4.285714285714286,3.857142857142857,4.5,3.857142857142857,3.142857142857143,4.5,PRE
GNB,3.9285714285714284,2.857142857142857,4.142857142857143,3.5,3.9285714285714284,4.857142857142857,4.785714285714286,PRE
ABC,2.7142857142857144,3.2857142857142856,3.7857142857142856,3.142857142857143,4.857142857142857,5.428571428571429,4.785714285714286,PRE
RF,4.714285714285714,4.071428571428571,3.7142857142857144,2.2142857142857144,4.214285714285714,4.142857142857143,4.928571428571429,PRE
MLP,6.214285714285714,3.142857142857143,3.357142857142857,3.142857142857143,3.142857142857143,3.642857142857143,5.357142857142857,PRE
KNN,3.5714285714285716,4.142857142857143,2.4285714285714284,3.857142857142857,4.214285714285714,4.285714285714286,5.5,PRE
DTREE,4.714285714285714,3.7142857142857144,2.4285714285714284,2.857142857142857,4.857142857142857,3.857142857142857,5.571428571428571,PRE
avarage,4.685714285714285,3.5857142857142854,3.5214285714285714,3.464285714285714,4.185714285714285,3.985714285714286,4.571428571428571,PRE
std,1.151357278505,0.5048517440266123,0.6254703445627441,0.8645513169221575,0.5410580044434565,0.7101467383736095,0.9647999804454671,PRE
