ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.7857142857142856,2.9285714285714284,4.714285714285714,4.857142857142857,3.2857142857142856,2.9285714285714284,IBA
QDA,3.9285714285714284,4.928571428571429,4.071428571428571,4.714285714285714,3.9285714285714284,2.5,3.9285714285714284,IBA
SVM,6.5,3.5,3.857142857142857,3.2142857142857144,4.428571428571429,2.357142857142857,4.142857142857143,IBA
ABC,3.0714285714285716,3.142857142857143,4.0,3.142857142857143,5.142857142857143,5.285714285714286,4.214285714285714,IBA
SGD,5.714285714285714,3.857142857142857,4.142857142857143,2.5714285714285716,3.857142857142857,3.142857142857143,4.714285714285714,IBA
RF,5.285714285714286,4.285714285714286,2.9285714285714284,3.142857142857143,3.357142857142857,4.071428571428571,4.928571428571429,IBA
KNN,5.142857142857143,4.071428571428571,2.2857142857142856,2.9285714285714284,4.285714285714286,4.142857142857143,5.142857142857143,IBA
GNB,3.9285714285714284,3.7142857142857144,3.5714285714285716,3.0,4.142857142857143,4.071428571428571,5.571428571428571,IBA
DTREE,4.285714285714286,3.7857142857142856,2.2142857142857144,3.4285714285714284,4.714285714285714,3.5714285714285716,6.0,IBA
MLP,6.642857142857143,3.2857142857142856,2.9285714285714284,3.4285714285714284,2.7857142857142856,2.9285714285714284,6.0,IBA
avarage,5.1000000000000005,3.7357142857142853,3.292857142857143,3.4285714285714284,4.15,3.5357142857142856,4.757142857142858,IBA
std,1.257719925273842,0.6117240793089227,0.7303355548484114,0.7213932098830056,0.7090682462060882,0.885285354408486,0.979494987653843,IBA
