ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.07,3.36,3.29,4.64,4.07,4.0,3.57,F1
ABC,2.0,3.93,4.64,4.29,5.36,3.64,4.14,F1
SVM,5.29,3.07,2.93,4.79,3.57,4.0,4.36,F1
DTREE,3.64,4.07,3.36,2.43,5.57,4.0,4.93,F1
SGD,4.64,3.43,2.43,3.79,4.14,4.14,5.43,F1
KNN,3.0,4.21,3.43,3.07,4.71,3.5,6.07,F1
RF,4.93,3.29,2.29,3.79,3.64,3.93,6.14,F1
MLP,5.79,2.5,2.79,2.57,3.64,4.14,6.57,F1
avarage,4.29,3.48,3.14,3.67,4.34,3.92,5.15,F1
std,1.29,0.57,0.74,0.9,0.79,0.23,1.08,F1
