ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,3.0,3.5,4.93,4.64,3.5,2.64,PRE
SVM,5.86,3.5,3.86,4.0,4.14,3.29,3.36,PRE
ABC,2.71,3.43,4.0,3.5,4.93,5.57,3.86,PRE
RF,4.79,4.0,3.64,2.29,4.43,4.07,4.79,PRE
KNN,3.64,4.14,2.57,3.79,4.5,4.57,4.79,PRE
MLP,6.29,3.29,3.43,3.29,3.14,3.64,4.93,PRE
DTREE,4.79,3.71,2.43,2.86,4.93,3.93,5.36,PRE
SGD,5.5,3.57,3.86,2.36,3.57,3.64,5.5,PRE
avarage,4.92,3.58,3.41,3.38,4.29,4.03,4.4,PRE
std,1.22,0.37,0.59,0.89,0.64,0.74,1.01,PRE
