ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.93,3.14,3.36,4.43,4.14,3.64,4.36,REC
KNN,2.79,4.64,3.57,3.5,5.07,3.79,4.64,REC
ABC,2.07,3.93,4.71,3.71,5.07,3.71,4.79,REC
RF,4.64,3.71,2.57,3.93,3.86,4.36,4.93,REC
SVM,4.93,3.0,2.86,4.64,3.5,3.86,5.21,REC
DTREE,3.93,3.86,3.21,2.43,5.0,4.29,5.29,REC
SGD,4.21,3.0,2.29,3.93,4.29,4.21,6.07,REC
MLP,5.5,2.36,2.64,3.14,3.64,4.21,6.5,REC
avarage,4.12,3.46,3.15,3.71,4.32,4.01,5.22,REC
std,1.17,0.72,0.76,0.71,0.65,0.29,0.73,REC
