ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.86,3.0,3.5,4.86,4.5,3.43,2.86,PRE
SVM,5.93,3.5,3.86,4.0,4.14,3.43,3.14,PRE
DTREE,4.93,4.0,2.71,2.93,5.43,3.93,4.07,PRE
RF,4.79,4.29,3.64,2.29,4.21,4.21,4.57,PRE
ABC,2.57,3.21,3.64,3.29,4.86,5.43,5.0,PRE
SGD,5.71,3.71,4.14,2.21,3.71,3.36,5.14,PRE
KNN,3.57,4.29,2.43,3.71,4.21,4.43,5.36,PRE
MLP,6.36,3.14,3.29,3.14,3.0,3.5,5.57,PRE
avarage,4.96,3.64,3.4,3.3,4.26,3.96,4.46,PRE
std,1.31,0.51,0.58,0.88,0.73,0.72,1.02,PRE
