ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,2.93,3.14,4.57,4.93,3.14,2.64,GEO
SVM,6.21,3.79,3.93,3.57,4.57,3.14,2.79,GEO
ABC,2.64,3.43,4.0,3.43,4.93,5.43,4.14,GEO
KNN,4.93,3.71,2.71,3.71,4.29,4.43,4.21,GEO
RF,5.0,4.14,3.14,3.36,3.64,4.29,4.43,GEO
SGD,5.86,3.71,4.0,2.5,4.14,3.14,4.64,GEO
DTREE,4.71,4.0,2.36,3.36,4.86,3.64,5.07,GEO
MLP,6.64,3.07,2.79,3.86,2.79,3.14,5.71,GEO
avarage,5.33,3.6,3.26,3.54,4.27,3.79,4.21,GEO
std,1.33,0.43,0.64,0.58,0.75,0.85,1.05,GEO
