ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.79,3.0,4.5,4.79,3.0,3.43,GEO
SGD,6.29,3.71,4.0,2.71,4.14,3.14,4.0,GEO
ABC,2.57,3.43,4.07,3.43,4.93,5.43,4.14,GEO
SVM,6.14,3.36,3.57,3.21,4.21,2.79,4.71,GEO
DTREE,4.79,4.0,2.43,3.36,4.71,3.86,4.86,GEO
RF,4.93,3.93,2.93,3.14,3.43,4.0,5.64,GEO
MLP,6.64,3.07,2.64,3.64,2.79,3.14,6.07,GEO
KNN,4.57,3.29,2.29,3.21,3.86,4.0,6.79,GEO
avarage,5.3,3.45,3.12,3.4,4.11,3.67,4.96,GEO
std,1.38,0.42,0.69,0.52,0.74,0.86,1.14,GEO
