ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.79,3.86,4.0,3.64,3.43,3.79,IBA
ABC,2.86,3.86,4.71,4.0,3.64,4.43,4.5,IBA
RF,5.43,3.14,3.0,4.21,3.14,4.0,5.07,IBA
DTREE,4.0,3.86,3.71,2.71,4.79,3.86,5.07,IBA
SGD,6.14,3.0,3.0,3.79,3.79,3.14,5.14,IBA
SVM,5.64,2.36,3.79,3.43,3.79,3.43,5.57,IBA
MLP,7.0,2.0,2.93,2.93,3.93,3.43,5.79,IBA
KNN,4.36,3.57,3.71,2.71,4.14,3.57,5.93,IBA
avarage,5.24,3.07,3.59,3.47,3.86,3.66,5.11,IBA
std,1.4,0.68,0.6,0.62,0.47,0.41,0.7,IBA
