ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.93,2.93,3.93,4.07,3.93,4.07,3.14,PRE
SVM,5.93,2.93,3.64,4.14,3.57,3.93,3.86,PRE
ABC,2.21,3.43,5.64,4.36,4.21,4.14,4.0,PRE
KNN,3.57,4.21,4.14,2.93,4.86,3.5,4.79,PRE
SGD,6.29,3.43,3.29,3.36,3.29,3.14,5.21,PRE
DTREE,4.07,4.36,2.93,2.57,5.0,3.79,5.29,PRE
RF,4.86,3.36,2.57,3.93,3.57,3.93,5.79,PRE
MLP,6.5,2.71,2.93,2.79,3.43,3.86,5.79,PRE
avarage,4.92,3.42,3.63,3.52,3.98,3.79,4.73,PRE
std,1.52,0.6,0.97,0.69,0.65,0.33,0.97,PRE
