ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
ABC,4.14,2.71,4.5,3.93,4.29,5.93,2.5,SPE
LRG,6.57,3.07,3.36,4.43,4.79,3.21,2.57,SPE
SGD,6.57,4.29,4.79,3.14,3.86,2.79,2.57,SPE
SVM,6.21,3.79,3.93,3.64,4.36,2.93,3.14,SPE
DTREE,4.43,5.36,3.43,4.14,3.93,3.21,3.5,SPE
KNN,5.64,3.07,2.71,3.43,4.0,5.07,4.07,SPE
RF,5.43,4.07,3.93,3.93,3.21,3.29,4.14,SPE
MLP,6.93,3.36,4.07,2.86,2.71,3.71,4.36,SPE
avarage,5.74,3.71,3.84,3.69,3.89,3.77,3.36,SPE
std,1.03,0.85,0.66,0.52,0.66,1.13,0.77,SPE
