ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.71,2.93,4.57,4.5,3.21,3.57,IBA
ABC,3.14,3.07,4.14,3.14,5.21,5.29,4.0,IBA
RF,5.14,4.14,2.93,3.14,3.57,4.14,4.93,IBA
SVM,6.5,3.36,3.57,2.93,4.36,2.21,5.07,IBA
SGD,5.43,3.71,4.0,2.43,3.86,3.14,5.43,IBA
DTREE,4.43,3.79,2.21,3.43,4.86,3.71,5.57,IBA
KNN,4.71,3.93,2.14,2.93,4.21,4.0,6.07,IBA
MLP,6.57,3.29,2.93,3.43,2.79,2.93,6.07,IBA
avarage,5.3,3.5,3.11,3.25,4.17,3.58,5.09,IBA
std,1.21,0.48,0.75,0.62,0.76,0.93,0.91,IBA
