ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,3.0,3.36,4.29,4.64,3.21,2.93,SPE
ABC,3.93,2.5,4.29,3.64,4.21,5.93,3.5,SPE
SVM,6.21,3.71,3.86,3.5,4.21,2.93,3.57,SPE
SGD,6.29,4.07,4.43,3.0,3.64,2.64,3.93,SPE
DTREE,4.36,5.07,3.14,4.21,3.71,3.21,4.29,SPE
RF,5.43,3.93,4.0,3.79,3.07,3.29,4.5,SPE
MLP,6.79,3.36,4.07,2.86,2.71,3.64,4.57,SPE
KNN,5.64,2.86,2.79,3.36,3.93,4.71,4.71,SPE
avarage,5.65,3.56,3.74,3.58,3.77,3.7,4.0,SPE
std,1.04,0.82,0.58,0.52,0.63,1.09,0.63,SPE
