ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.07,3.36,2.5,5.0,5.14,3.79,3.14,F1
SVM,5.07,3.64,3.07,4.07,4.43,3.57,4.14,F1
ABC,2.36,3.36,3.79,3.29,5.29,5.29,4.64,F1
KNN,3.57,4.29,2.0,3.93,4.71,3.93,5.57,F1
SGD,4.57,3.29,3.64,3.0,4.43,3.5,5.57,F1
DTREE,4.14,3.64,2.21,2.64,5.36,4.07,5.93,F1
MLP,6.29,3.07,2.5,3.07,3.5,3.36,6.21,F1
RF,4.14,4.14,3.0,2.0,4.0,4.43,6.29,F1
avarage,4.4,3.6,2.84,3.38,4.61,3.99,5.19,F1
std,1.16,0.43,0.65,0.93,0.65,0.63,1.11,F1
