ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.5714285714285716,2.7142857142857144,4.428571428571429,4.571428571428571,3.142857142857143,4.071428571428571,IBA
ABC,3.0714285714285716,3.142857142857143,4.0,3.0,5.142857142857143,5.571428571428571,4.071428571428571,IBA
QDA,3.7857142857142856,4.785714285714286,3.9285714285714284,4.714285714285714,3.9285714285714284,2.5714285714285716,4.285714285714286,IBA
GNB,3.9285714285714284,3.857142857142857,3.7142857142857144,3.2857142857142856,4.285714285714286,4.071428571428571,4.857142857142857,IBA
RF,5.142857142857143,4.142857142857143,2.9285714285714284,3.142857142857143,3.5,4.071428571428571,5.071428571428571,IBA
SVM,6.571428571428571,3.2142857142857144,3.5714285714285716,2.9285714285714284,4.142857142857143,2.2142857142857144,5.357142857142857,IBA
SGD,5.428571428571429,3.7142857142857144,4.0,2.4285714285714284,3.857142857142857,3.142857142857143,5.428571428571429,IBA
DTREE,4.285714285714286,3.857142857142857,2.357142857142857,3.4285714285714284,4.857142857142857,3.7142857142857144,5.5,IBA
KNN,4.642857142857143,3.9285714285714284,2.2857142857142856,2.9285714285714284,4.214285714285714,3.9285714285714284,6.071428571428571,IBA
MLP,6.571428571428571,3.2857142857142856,2.7857142857142856,3.4285714285714284,2.7857142857142856,2.9285714285714284,6.214285714285714,IBA
avarage,4.992857142857143,3.65,3.2285714285714286,3.3714285714285714,4.128571428571428,3.535714285714286,5.0928571428571425,IBA
std,1.2636779994000849,0.6185437509845898,0.6857804200912264,0.6996921901791763,0.6749485577105528,0.9578710804710209,0.7715534878286139,IBA
