ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.93,3.07,4.71,4.93,3.36,2.5,IBA
ABC,3.0,3.29,4.29,3.43,5.29,5.57,3.14,IBA
SVM,6.5,3.64,4.0,3.36,4.57,2.5,3.43,IBA
DTREE,4.57,3.93,2.5,3.79,5.0,4.0,4.21,IBA
RF,5.14,4.29,3.07,3.43,3.43,4.21,4.43,IBA
KNN,4.93,4.14,2.29,3.07,4.5,4.21,4.86,IBA
SGD,5.57,3.79,4.14,2.29,3.71,3.29,5.21,IBA
MLP,6.57,3.29,2.93,3.57,2.93,3.07,5.64,IBA
avarage,5.35,3.66,3.29,3.46,4.29,3.78,4.18,IBA
std,1.23,0.47,0.76,0.68,0.84,0.94,1.08,IBA
