ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.7857142857142856,3.0,4.5,4.785714285714286,3.0,3.4285714285714284,GEO
ABC,2.857142857142857,3.4285714285714284,4.142857142857143,3.142857142857143,5.142857142857143,5.5,3.7857142857142856,GEO
QDA,3.7142857142857144,4.928571428571429,4.142857142857143,4.785714285714286,3.642857142857143,2.5,4.285714285714286,GEO
SVM,6.142857142857143,3.357142857142857,3.5714285714285716,3.2142857142857144,4.214285714285714,2.7857142857142856,4.714285714285714,GEO
RF,5.0,4.071428571428571,3.0714285714285716,3.142857142857143,3.7142857142857144,4.142857142857143,4.857142857142857,GEO
GNB,3.9285714285714284,3.857142857142857,3.642857142857143,3.142857142857143,4.214285714285714,4.214285714285714,5.0,GEO
SGD,5.714285714285714,3.5714285714285716,4.0,2.4285714285714284,4.0,3.0,5.285714285714286,GEO
DTREE,4.571428571428571,3.9285714285714284,2.2857142857142856,3.2857142857142856,4.642857142857143,3.7142857142857144,5.571428571428571,GEO
KNN,4.714285714285714,3.4285714285714284,2.4285714285714284,3.4285714285714284,4.0,4.142857142857143,5.857142857142857,GEO
MLP,6.571428571428571,3.0714285714285716,2.642857142857143,3.642857142857143,2.7857142857142856,3.0714285714285716,6.214285714285714,GEO
avarage,4.971428571428572,3.6428571428571423,3.292857142857143,3.4714285714285715,4.114285714285715,3.6071428571428577,4.8999999999999995,GEO
std,1.2554642472768693,0.5966649564829366,0.7042549656831272,0.6935073041809877,0.6651342932956577,0.9105391988558545,0.8865331596076372,GEO
