ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.0,3.357142857142857,2.857142857142857,4.714285714285714,4.357142857142857,3.5714285714285716,4.142857142857143,REC
QDA,4.5,4.714285714285714,3.4285714285714284,3.7857142857142856,3.7857142857142856,2.7857142857142856,5.0,REC
SVM,4.785714285714286,3.5714285714285716,3.5714285714285716,3.7857142857142856,4.0,3.2857142857142856,5.0,REC
GNB,3.5714285714285716,3.7857142857142856,3.5,3.5714285714285716,4.714285714285714,3.7857142857142856,5.071428571428571,REC
RF,3.5714285714285716,4.071428571428571,3.4285714285714284,2.357142857142857,4.857142857142857,4.571428571428571,5.142857142857143,REC
DTREE,3.9285714285714284,3.857142857142857,2.5,2.9285714285714284,5.5,3.9285714285714284,5.357142857142857,REC
SGD,4.428571428571429,3.5,3.857142857142857,2.7142857142857144,4.285714285714286,3.7142857142857144,5.5,REC
ABC,2.0,3.5,3.4285714285714284,3.142857142857143,5.357142857142857,4.857142857142857,5.714285714285714,REC
KNN,3.0714285714285716,4.428571428571429,2.0714285714285716,3.857142857142857,4.642857142857143,4.0,5.928571428571429,REC
MLP,5.642857142857143,3.2142857142857144,2.7857142857142856,2.857142857142857,3.7142857142857144,3.357142857142857,6.428571428571429,REC
avarage,4.05,3.8,3.142857142857143,3.371428571428571,4.521428571428571,3.785714285714286,5.328571428571428,REC
std,1.0519660893114497,0.48069299936361487,0.561420291550076,0.6988815165317078,0.6117240793089227,0.6070261325705696,0.6210590034081188,REC
