ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,2.57,2.71,4.43,4.64,3.21,3.86,IBA
DTREE,4.57,4.07,2.43,3.71,5.0,3.86,4.36,IBA
ABC,2.86,3.0,3.86,3.0,5.14,5.36,4.79,IBA
SGD,5.57,3.71,4.14,2.43,3.86,3.14,5.14,IBA
SVM,6.57,3.21,3.57,2.93,4.14,2.21,5.36,IBA
RF,5.14,4.0,2.79,3.14,3.43,3.93,5.57,IBA
KNN,4.93,3.93,2.14,2.93,4.07,4.0,6.0,IBA
MLP,6.5,3.29,2.79,3.43,2.79,2.93,6.29,IBA
avarage,5.34,3.47,3.05,3.25,4.13,3.58,5.17,IBA
std,1.28,0.54,0.72,0.61,0.79,0.94,0.82,IBA
