ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.86,3.36,2.86,4.86,4.5,3.57,4.0,REC
ABC,2.0,3.86,3.64,3.29,5.64,5.07,4.5,REC
DTREE,4.0,3.86,2.5,3.07,5.57,4.07,4.93,REC
RF,3.36,4.07,3.36,2.29,4.79,4.29,5.86,REC
SVM,4.64,3.43,3.43,3.64,3.86,3.14,5.86,REC
SGD,4.29,3.5,3.86,2.71,4.21,3.43,6.0,REC
KNN,3.21,4.43,1.93,3.79,4.57,4.0,6.07,REC
MLP,5.64,3.21,2.79,3.0,3.93,3.36,6.07,REC
avarage,4.0,3.71,3.04,3.33,4.63,3.87,5.41,REC
std,1.13,0.41,0.64,0.78,0.68,0.63,0.82,REC
