ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,3.0,3.36,4.64,4.5,3.43,3.29,PRE
SVM,5.86,3.36,3.71,3.86,4.0,3.29,3.93,PRE
ABC,2.57,3.43,3.79,3.29,4.93,5.5,4.5,PRE
KNN,3.64,4.14,2.57,3.86,4.36,4.43,5.0,PRE
DTREE,4.79,3.79,2.43,2.86,5.0,4.0,5.14,PRE
RF,4.71,4.07,3.64,2.21,4.07,4.07,5.21,PRE
MLP,6.14,3.14,3.43,3.21,3.14,3.64,5.29,PRE
SGD,5.57,3.86,3.86,2.21,3.57,3.5,5.43,PRE
avarage,4.88,3.6,3.35,3.27,4.2,3.98,4.72,PRE
std,1.24,0.43,0.55,0.84,0.64,0.72,0.76,PRE
