ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
KNN,5.79,3.36,3.14,3.79,4.21,5.36,2.36,SPE
LRG,6.57,3.0,3.36,4.43,4.79,3.21,2.64,SPE
RF,5.71,4.36,4.14,4.07,3.36,3.36,3.0,SPE
SGD,6.64,4.36,4.5,2.93,3.64,2.86,3.07,SPE
SVM,6.21,3.71,3.86,3.5,4.36,2.93,3.43,SPE
DTREE,4.5,5.14,3.36,4.29,4.0,3.21,3.5,SPE
ABC,4.0,2.71,4.21,3.79,4.0,5.71,3.57,SPE
MLP,6.93,3.36,4.07,3.0,2.71,3.71,4.21,SPE
avarage,5.79,3.75,3.83,3.72,3.88,3.79,3.22,SPE
std,1.05,0.81,0.49,0.55,0.64,1.11,0.58,SPE
