ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,4.14,3.86,2.43,3.07,5.57,4.07,4.86,REC
RF,3.57,4.14,3.43,2.43,4.86,4.57,5.0,REC
LRG,4.86,3.21,2.57,4.57,4.14,3.36,5.29,REC
KNN,3.29,4.43,2.07,3.86,4.57,4.0,5.79,REC
SGD,4.0,3.64,3.86,2.86,4.29,3.57,5.79,REC
SVM,4.64,3.43,3.43,3.64,3.86,3.14,5.86,REC
MLP,5.64,3.29,2.93,2.93,3.86,3.43,5.93,REC
ABC,2.0,3.43,3.29,3.0,5.36,4.93,6.0,REC
avarage,4.02,3.68,3.0,3.29,4.56,3.88,5.56,REC
std,1.11,0.43,0.6,0.68,0.65,0.63,0.45,REC
