ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,3.07,3.5,4.93,4.79,3.5,2.43,PRE
SVM,5.86,3.43,3.93,4.0,4.14,3.29,3.36,PRE
SGD,5.71,4.14,4.14,2.64,4.0,3.79,3.57,PRE
MLP,6.36,3.43,3.57,3.43,3.29,3.79,4.14,PRE
ABC,2.71,3.43,3.71,3.29,4.93,5.36,4.57,PRE
KNN,3.79,4.29,2.43,3.71,4.14,4.36,5.29,PRE
DTREE,4.64,3.71,2.5,2.86,5.0,3.86,5.43,PRE
RF,4.64,4.0,3.5,2.07,4.0,3.93,5.86,PRE
avarage,4.94,3.69,3.41,3.37,4.29,3.98,4.33,PRE
std,1.23,0.42,0.62,0.88,0.58,0.64,1.18,PRE
