ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.71,2.93,4.43,4.5,3.21,3.71,IBA
SGD,5.71,3.79,4.29,2.57,4.14,3.29,4.21,IBA
RF,5.14,4.07,3.0,3.36,3.5,4.21,4.71,IBA
ABC,2.71,2.86,3.86,3.0,5.0,5.57,5.0,IBA
SVM,6.5,3.36,3.57,2.93,4.29,2.21,5.14,IBA
KNN,4.86,4.07,2.14,3.0,4.29,4.21,5.43,IBA
MLP,6.5,3.29,2.86,3.5,2.86,3.07,5.93,IBA
DTREE,4.14,3.79,2.21,3.29,4.57,3.57,6.43,IBA
avarage,5.26,3.49,3.11,3.26,4.14,3.67,5.07,IBA
std,1.35,0.52,0.76,0.55,0.67,1.0,0.88,IBA
