ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.07,3.36,2.5,5.0,5.0,3.79,3.29,F1
SVM,5.07,3.57,3.07,4.14,4.43,3.57,4.14,F1
ABC,2.36,3.5,3.64,3.14,5.57,5.21,4.57,F1
SGD,4.64,3.57,3.5,3.14,4.57,3.5,5.07,F1
RF,4.43,4.29,3.21,2.14,4.21,4.43,5.29,F1
DTREE,4.14,3.79,2.21,2.64,5.29,3.86,6.07,F1
MLP,6.21,3.07,2.5,3.07,3.43,3.36,6.36,F1
KNN,3.5,4.0,1.93,3.79,4.43,3.79,6.57,F1
avarage,4.43,3.64,2.82,3.38,4.62,3.94,5.17,F1
std,1.15,0.38,0.62,0.9,0.67,0.61,1.14,F1
