ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.93,3.36,2.5,5.0,5.07,3.79,3.36,F1
SVM,5.07,3.71,3.21,4.0,4.29,3.57,4.14,F1
RF,4.07,4.21,3.07,2.29,4.21,4.57,5.57,F1
KNN,3.57,4.14,2.0,4.07,4.57,4.07,5.57,F1
ABC,2.21,3.5,3.5,3.0,5.21,4.93,5.64,F1
SGD,4.29,3.29,3.5,3.14,4.57,3.36,5.86,F1
DTREE,4.14,3.71,2.21,2.64,5.21,3.86,6.21,F1
MLP,6.14,3.07,2.5,3.14,3.43,3.36,6.36,F1
avarage,4.3,3.62,2.81,3.41,4.57,3.94,5.34,F1
std,1.16,0.4,0.58,0.88,0.61,0.57,1.04,F1
