ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
GNB,3.5714285714285716,3.9285714285714284,3.4285714285714284,3.7857142857142856,4.857142857142857,3.4285714285714284,5.0,REC
ABC,2.142857142857143,3.5714285714285716,3.5714285714285716,3.2857142857142856,5.214285714285714,5.071428571428571,5.142857142857143,REC
SVM,4.785714285714286,3.5714285714285716,3.4285714285714284,3.7857142857142856,4.0,3.2857142857142856,5.142857142857143,REC
SGD,4.428571428571429,3.642857142857143,4.0,2.857142857142857,4.357142857142857,3.5714285714285716,5.142857142857143,REC
QDA,4.5,4.714285714285714,3.357142857142857,3.7142857142857144,3.642857142857143,2.7857142857142856,5.285714285714286,REC
LRG,4.928571428571429,3.0714285714285716,2.5714285714285716,4.571428571428571,4.214285714285714,3.2857142857142856,5.357142857142857,REC
DTREE,3.857142857142857,3.642857142857143,2.4285714285714284,2.9285714285714284,5.571428571428571,4.071428571428571,5.5,REC
RF,3.4285714285714284,3.857142857142857,3.357142857142857,2.2142857142857144,4.571428571428571,4.357142857142857,6.214285714285714,REC
KNN,3.0,4.357142857142857,1.9285714285714286,3.857142857142857,4.571428571428571,4.0,6.285714285714286,REC
MLP,5.642857142857143,3.2142857142857144,2.7857142857142856,2.857142857142857,3.7142857142857144,3.357142857142857,6.428571428571429,REC
avarage,4.0285714285714285,3.7571428571428576,3.0857142857142854,3.3857142857142852,4.4714285714285715,3.7214285714285715,5.550000000000001,REC
std,1.0319169577585936,0.49165369520534496,0.6306603097578402,0.6836277779431655,0.6228818984449868,0.6602153843568752,0.5440358965080727,REC
