ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,3.0,3.5,4.79,4.64,3.5,2.79,PRE
SVM,5.79,3.5,3.86,4.0,4.14,3.43,3.29,PRE
RF,5.0,4.36,3.71,2.36,4.36,4.21,4.0,PRE
SGD,5.71,3.86,4.14,2.43,3.86,3.5,4.5,PRE
ABC,2.57,3.21,3.79,3.29,4.93,5.5,4.71,PRE
KNN,3.79,4.36,2.43,3.86,4.21,4.57,4.79,PRE
DTREE,4.93,3.86,2.57,2.86,5.14,3.71,4.93,PRE
MLP,6.21,3.14,3.43,3.29,3.14,3.64,5.14,PRE
avarage,4.97,3.66,3.43,3.36,4.3,4.01,4.27,PRE
std,1.23,0.53,0.61,0.83,0.63,0.72,0.84,PRE
