ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.79,2.86,4.36,4.79,3.0,3.71,GEO
SVM,6.14,3.36,3.57,3.21,4.21,2.79,4.71,GEO
RF,4.86,4.07,3.07,3.21,3.57,4.14,5.07,GEO
SGD,6.14,3.43,3.86,2.43,3.86,3.14,5.14,GEO
DTREE,4.64,3.79,2.36,3.36,4.43,3.71,5.71,GEO
ABC,2.5,3.14,3.71,3.0,4.64,5.29,5.71,GEO
KNN,4.71,3.43,2.36,3.43,4.0,4.14,5.93,GEO
MLP,6.5,3.07,2.64,3.64,2.79,3.07,6.29,GEO
avarage,5.25,3.38,3.05,3.33,4.04,3.66,5.29,GEO
std,1.37,0.41,0.6,0.55,0.65,0.84,0.81,GEO
