ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,3.0,3.36,4.43,4.79,3.21,2.64,SPE
ABC,4.0,2.86,4.5,3.79,4.29,5.71,2.86,SPE
SVM,6.21,3.71,3.86,3.5,4.36,2.93,3.43,SPE
SGD,6.5,4.21,4.43,3.0,3.5,2.79,3.57,SPE
KNN,5.64,3.14,2.86,3.57,4.07,5.07,3.64,SPE
DTREE,4.43,5.07,3.36,4.29,3.79,3.36,3.71,SPE
RF,5.36,4.14,4.0,4.0,3.21,3.43,3.86,SPE
MLP,6.86,3.29,4.07,2.86,2.64,3.64,4.64,SPE
avarage,5.7,3.68,3.8,3.68,3.83,3.77,3.54,SPE
std,1.04,0.76,0.57,0.56,0.69,1.05,0.61,SPE
