ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
SVM,6.21,3.86,3.93,3.57,4.64,3.14,2.64,GEO
LRG,6.57,2.93,3.14,4.5,4.93,3.14,2.79,GEO
ABC,2.79,3.5,4.14,3.43,5.07,5.5,3.57,GEO
DTREE,4.79,4.14,2.36,3.5,4.86,3.93,4.43,GEO
RF,5.0,4.21,3.07,3.29,3.71,4.21,4.5,GEO
MLP,6.64,3.36,2.93,3.93,3.07,3.21,4.86,GEO
KNN,4.86,3.57,2.57,3.57,4.14,4.29,5.0,GEO
SGD,6.0,3.57,3.71,2.43,3.86,3.14,5.29,GEO
avarage,5.36,3.64,3.23,3.53,4.29,3.82,4.13,GEO
std,1.29,0.42,0.64,0.58,0.71,0.84,1.01,GEO
