ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.86,3.36,2.86,4.86,4.5,3.57,4.0,REC
ABC,2.29,3.86,3.71,3.29,5.5,5.21,4.14,REC
RF,3.71,4.14,3.64,2.64,5.0,4.57,4.29,REC
SVM,4.86,3.57,3.57,3.79,4.0,3.14,5.07,REC
KNN,3.14,4.43,2.14,4.0,4.79,4.14,5.36,REC
DTREE,3.93,3.79,2.43,2.93,5.5,3.93,5.5,REC
SGD,4.14,3.5,3.71,2.71,4.21,3.5,6.21,REC
MLP,5.5,3.21,2.79,2.86,3.71,3.43,6.5,REC
avarage,4.05,3.73,3.11,3.38,4.65,3.94,5.13,REC
std,1.03,0.41,0.63,0.77,0.67,0.69,0.94,REC
