ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
DTREE,4.43,4.0,2.64,2.93,5.79,4.43,3.79,F1
LRG,5.07,3.21,2.36,4.86,4.86,3.64,4.0,F1
SVM,5.07,3.71,3.21,4.0,4.29,3.57,4.14,F1
ABC,2.29,3.43,3.5,3.14,5.43,4.93,5.29,F1
SGD,4.43,3.29,3.5,3.0,4.57,3.5,5.71,F1
MLP,6.29,3.07,2.57,3.14,3.57,3.5,5.86,F1
KNN,3.57,4.14,2.07,3.93,4.43,3.93,5.93,F1
RF,4.07,4.07,3.07,2.14,4.07,4.43,6.14,F1
avarage,4.4,3.62,2.87,3.39,4.62,3.99,5.11,F1
std,1.18,0.42,0.53,0.83,0.72,0.54,0.97,F1
