ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.071428571428571,3.357142857142857,2.5,4.857142857142857,5.0,3.7857142857142856,3.4285714285714284,F1
ABC,2.2142857142857144,3.642857142857143,3.9285714285714284,3.2857142857142856,5.571428571428571,5.214285714285714,4.142857142857143,F1
SVM,5.142857142857143,3.5714285714285716,3.0714285714285716,4.0,4.285714285714286,3.5714285714285716,4.357142857142857,F1
QDA,4.428571428571429,4.785714285714286,3.642857142857143,3.9285714285714284,3.5,2.857142857142857,4.857142857142857,F1
GNB,3.5,3.642857142857143,3.642857142857143,3.0714285714285716,4.714285714285714,4.142857142857143,5.285714285714286,F1
RF,4.214285714285714,4.071428571428571,3.142857142857143,2.142857142857143,4.071428571428571,4.714285714285714,5.642857142857143,F1
SGD,4.285714285714286,3.4285714285714284,3.5,3.142857142857143,4.571428571428571,3.357142857142857,5.714285714285714,F1
DTREE,4.285714285714286,3.7857142857142856,2.2142857142857144,2.642857142857143,5.357142857142857,3.9285714285714284,5.785714285714286,F1
KNN,3.5,4.142857142857143,2.0714285714285716,3.9285714285714284,4.428571428571429,3.9285714285714284,6.0,F1
MLP,6.142857142857143,3.142857142857143,2.5,3.0714285714285716,3.5,3.357142857142857,6.285714285714286,F1
avarage,4.2785714285714285,3.757142857142857,3.0214285714285714,3.407142857142857,4.5,3.8857142857142852,5.1499999999999995,F1
std,1.0724598211715024,0.4728453938021489,0.661587796666786,0.7810467422667109,0.700663760455341,0.6869367410233641,0.9242573779420277,F1
