ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.86,3.36,2.79,4.79,4.36,3.57,4.29,REC
ABC,2.14,3.93,3.71,3.29,5.5,5.07,4.36,REC
DTREE,4.0,3.71,2.57,3.07,5.43,3.93,5.29,REC
RF,3.43,4.14,3.36,2.43,4.71,4.43,5.5,REC
SVM,4.64,3.43,3.43,3.64,3.86,3.14,5.86,REC
KNN,3.21,4.36,2.07,3.93,4.5,4.0,5.93,REC
SGD,4.14,3.5,3.86,2.71,4.21,3.57,6.0,REC
MLP,5.57,3.21,2.79,3.0,3.71,3.36,6.36,REC
avarage,4.0,3.71,3.07,3.36,4.54,3.88,5.45,REC
std,1.07,0.4,0.62,0.75,0.66,0.63,0.77,REC
