ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
ABC,2.29,3.71,3.71,3.29,5.5,5.21,4.29,REC
DTREE,4.0,3.79,2.57,3.07,5.5,4.07,5.0,REC
SGD,4.43,3.64,4.0,2.71,4.5,3.57,5.14,REC
LRG,4.86,3.14,2.57,4.5,4.07,3.29,5.57,REC
SVM,4.79,3.43,3.43,3.64,3.86,3.14,5.71,REC
MLP,5.5,3.36,2.93,3.0,3.86,3.5,5.86,REC
KNN,3.0,4.29,2.07,3.86,4.57,4.0,6.21,REC
RF,3.29,3.86,3.36,2.29,4.64,4.29,6.29,REC
avarage,4.02,3.65,3.08,3.29,4.56,3.88,5.51,REC
std,1.08,0.35,0.66,0.7,0.66,0.67,0.67,REC
