ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.0,3.5,2.642857142857143,5.0,5.142857142857143,3.9285714285714284,2.7857142857142856,F1
SVM,5.071428571428571,3.7142857142857144,3.2142857142857144,4.0,4.285714285714286,3.5714285714285716,4.142857142857143,F1
GNB,3.642857142857143,3.7857142857142856,3.7857142857142856,3.2142857142857144,4.857142857142857,4.142857142857143,4.571428571428571,F1
QDA,4.285714285714286,4.785714285714286,3.642857142857143,4.071428571428571,3.5,2.857142857142857,4.857142857142857,F1
ABC,2.2142857142857144,3.5,3.5,3.0,5.428571428571429,5.214285714285714,5.142857142857143,F1
RF,4.214285714285714,4.357142857142857,3.142857142857143,2.2857142857142856,4.214285714285714,4.571428571428571,5.214285714285714,F1
SGD,4.642857142857143,3.2857142857142856,3.7857142857142856,3.142857142857143,4.571428571428571,3.357142857142857,5.214285714285714,F1
KNN,3.4285714285714284,4.0,2.0714285714285716,3.9285714285714284,4.428571428571429,3.9285714285714284,6.214285714285714,F1
MLP,6.142857142857143,3.0714285714285716,2.5,3.2142857142857144,3.4285714285714284,3.357142857142857,6.285714285714286,F1
DTREE,4.071428571428571,3.7142857142857144,2.2142857142857144,2.5714285714285716,5.071428571428571,3.857142857142857,6.5,F1
avarage,4.271428571428571,3.7714285714285714,3.05,3.442857142857143,4.492857142857142,3.8785714285714286,5.092857142857143,F1
std,1.0641552066568465,0.5059733889195998,0.6494808671742354,0.8065772705848065,0.6678985217637105,0.6684075908328639,1.1178057952606828,F1
