ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.93,3.36,2.86,4.79,4.36,3.57,4.14,REC
RF,3.43,4.0,3.36,2.36,4.57,4.5,5.79,REC
ABC,2.0,3.43,3.43,3.14,5.36,4.79,5.86,REC
SVM,4.64,3.43,3.43,3.64,3.86,3.14,5.86,REC
KNN,3.07,4.29,2.07,3.86,4.71,4.0,6.0,REC
DTREE,3.93,3.71,2.36,2.93,5.36,3.64,6.07,REC
SGD,4.0,3.5,3.71,2.71,4.21,3.57,6.29,REC
MLP,5.43,3.21,2.79,3.0,3.71,3.43,6.43,REC
avarage,3.93,3.62,3.0,3.3,4.52,3.83,5.8,REC
std,1.1,0.36,0.58,0.77,0.62,0.56,0.71,REC
