ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.79,3.07,4.57,4.64,3.36,3.07,IBA
ABC,3.07,3.14,4.0,3.29,5.29,5.43,3.79,IBA
SGD,5.71,4.0,4.07,2.43,4.0,3.43,4.36,IBA
DTREE,4.43,3.93,2.36,3.57,4.86,3.71,5.14,IBA
SVM,6.57,3.21,3.57,2.93,4.14,2.21,5.36,IBA
KNN,5.0,4.07,2.29,2.93,4.21,3.93,5.57,IBA
RF,5.0,3.86,2.93,3.0,3.29,4.07,5.86,IBA
MLP,6.5,3.29,2.79,3.43,2.79,2.93,6.29,IBA
avarage,5.35,3.54,3.13,3.27,4.15,3.63,4.93,IBA
std,1.23,0.48,0.69,0.64,0.82,0.94,1.1,IBA
