ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.0,3.36,2.86,4.71,4.36,3.57,4.14,REC
DTREE,4.0,4.0,2.57,3.07,5.57,4.21,4.57,REC
ABC,2.14,3.57,3.71,3.29,5.64,4.93,4.71,REC
SVM,4.79,3.57,3.57,3.79,4.0,3.29,5.0,REC
KNN,3.14,4.43,2.0,3.86,4.86,4.0,5.71,REC
SGD,4.14,3.5,3.86,2.86,4.21,3.64,5.79,REC
MLP,5.64,3.21,2.79,3.0,3.86,3.5,6.0,REC
RF,3.43,3.93,3.36,2.21,4.57,4.29,6.21,REC
avarage,4.04,3.7,3.09,3.35,4.63,3.93,5.27,REC
std,1.12,0.4,0.64,0.76,0.68,0.54,0.76,REC
