ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.14,3.36,2.5,5.0,5.14,3.79,3.07,F1
SVM,5.07,3.57,3.07,4.0,4.29,3.43,4.57,F1
RF,4.21,4.5,3.21,2.36,4.29,4.71,4.71,F1
ABC,2.21,3.64,3.64,3.14,5.43,4.93,5.0,F1
DTREE,4.29,3.93,2.36,2.79,5.36,4.0,5.29,F1
KNN,3.57,4.14,2.07,4.07,4.71,4.07,5.36,F1
SGD,4.43,3.29,3.5,3.0,4.29,3.5,6.0,F1
MLP,6.29,3.07,2.5,3.07,3.5,3.36,6.21,F1
avarage,4.4,3.69,2.86,3.43,4.62,3.97,5.03,F1
std,1.2,0.48,0.58,0.86,0.66,0.59,0.98,F1
